year,mo,dy,hr,wdir,wspd,t_dry
1987,03,31,09,80,4,2.4
1987,03,31,15,90,16,0.8
1987,03,31,21,80,9,-2.5
1987,04,01,03,90,9,-3.4
1987,04,01,09,110,7,-13.1
1987,04,01,15,80,2,-15.4
1987,04,01,21,70,7,-15.4
1987,04,02,03,100,9,-11.8
1987,04,02,09,,,-14.2
1987,04,02,15,130,2,-12.7
1987,04,02,21,100,4,-8.9
1987,04,03,03,,,-6.1
1987,04,03,09,,,-3
1987,04,03,15,90,9,-4.3
1987,04,03,21,120,4,-6.6
1987,04,04,03,,,-5.9
1987,04,04,09,,,-9.3
1987,04,04,21,290,7,-11.1
1987,04,05,03,310,7,-6.6
1987,04,05,09,300,16,-9.8
1987,04,05,15,300,16,-6.8
1987,04,05,21,300,18,-10.2
1987,04,06,03,,,-12.4
1987,04,06,09,270,2,-19.7
1987,04,06,15,,,-23.2
1987,04,06,21,,,-16.9
1987,04,07,03,,,-9.7
1987,04,07,09,,,-22.1
1987,04,07,15,,,-22.1
1987,04,07,21,,,-16
1987,04,08,03,,,-9.1
1987,04,08,09,300,4,-15.6
1987,04,08,15,270,2,-19
1987,04,08,21,,,-15.4
1987,04,09,03,,,-10
1987,04,09,09,,,-16.1
1987,04,09,15,,,-20.5
1987,04,09,21,290,4,-12.4
1987,04,10,03,300,9,-5.5
1987,04,10,09,300,11,-8.6
1987,04,10,15,290,13,-8.9
1987,04,10,21,290,9,-8.6
1987,04,11,03,300,9,-7.3
1987,04,11,09,,,
1987,04,11,15,300,7,-14
1987,04,11,21,320,7,-8.6
1987,04,12,03,310,4,-5
1987,04,12,15,,,-18.3
1987,04,12,21,,,-10.9
1987,04,13,03,310,7,-6.2
1987,04,13,09,320,9,-12.5
1987,04,13,15,320,4,-9.7
1987,04,13,21,320,9,-3.2
1987,04,14,03,310,18,-3.7
1987,04,14,09,300,16,-5.9
1987,04,14,15,310,16,-8
1987,04,14,21,320,16,-7.1
1987,04,15,03,310,16,-7.1
1987,04,15,09,300,20,-8.8
1987,04,15,15,310,16,-5.3
1987,04,15,21,310,9,-4.8
1987,04,16,03,270,2,-0.5
1987,04,16,09,,,-7.3
1987,04,16,15,,,-14.5
1987,04,17,03,300,4,1.9
1987,04,17,09,300,4,-7.1
1987,04,17,15,270,4,-13.8
1987,04,17,21,,,-1.4
1987,04,18,03,280,4,3.3
1987,04,18,09,,,-4.3
1987,04,18,15,,,-10.7
1987,04,19,09,,,-8
1987,04,19,15,,,-8.8
1987,04,19,21,,,0.1
1987,04,20,03,310,4,4.4
1987,04,20,09,300,4,-5.2
1987,04,20,15,280,4,-9.3
1987,04,20,21,300,4,-1.9
1987,04,21,03,290,7,2.6
1987,04,21,09,,,-3.2
1987,04,21,15,,,-4.6
1987,04,21,21,,,0.1
1987,04,22,03,110,4,2
1987,04,22,15,,,-11.3
1987,04,22,21,,,1.7
1987,04,23,03,,,4.4
1987,04,23,06,,,4.4
1987,04,23,09,270,2,-3.5
1987,04,23,11,,,-5.7
1987,04,23,15,,,-5.7
1987,04,24,03,90,4,4.7
1987,04,24,09,100,4,5.1
1987,04,24,15,,,6.2
1987,04,25,03,100,4,11.9
1987,04,25,09,,,8.7
1987,04,25,15,,,12.1
1987,04,25,21,320,7,13.7
1987,04,26,03,170,4,14.1
1987,04,26,15,290,2,4.6
1987,04,26,21,,,8.9
1987,04,27,00,,,8
1987,04,27,09,,,4.6
1987,04,27,15,,,1.1
1987,04,27,21,,,8.7
1987,04,28,03,90,7,7.6
1987,04,28,09,,,5.8
1987,04,28,15,,,5.5
1987,04,28,21,,,10.7
1987,04,29,03,310,4,11.4
1987,04,29,09,290,4,5.1
1987,04,29,15,270,2,0.4
1987,04,29,21,300,7,12.1
1987,04,30,03,320,7,15
1987,04,30,09,290,4,11.6
1987,04,30,15,,,6
1987,04,30,21,310,9,17
1987,05,01,03,320,13,17.3
1987,05,01,09,300,7,15.5
1987,05,01,15,300,9,12.8
1987,05,01,21,310,11,14.1
1987,05,02,03,290,9,16.6
1987,05,02,09,290,9,11.8
1987,05,02,15,,,7.6
1987,05,02,21,290,7,9.1
1987,05,03,03,290,9,9.4
1987,05,03,09,300,9,4
1987,05,03,15,300,9,6.4
1987,05,03,21,300,16,3.3
1987,05,04,03,290,11,8
1987,05,04,09,,,2.8
1987,05,04,15,,,-5.3
1987,05,04,21,,,7.3
1987,05,05,03,90,9,9.4
1987,05,05,09,110,7,2
1987,05,05,15,80,11,0.4
1987,05,05,21,190,9,21.1
1987,05,06,03,160,9,32.6
1987,05,06,09,,,28.1
1987,05,06,15,,,20.9
1987,05,06,21,210,4,33.7
1987,05,07,09,180,9,31.7
1987,05,07,15,220,4,28.1
1987,05,07,21,180,9,35.5
1987,05,08,03,180,4,39.3
1987,05,08,09,,,36.2
1987,05,08,15,,,27.2
1987,05,08,21,310,9,31.9
1987,05,09,03,90,7,26.2
1987,05,09,09,90,4,26.5
1987,05,09,21,290,9,25.4
1987,05,10,09,290,11,24.9
1987,05,10,15,280,11,24
1987,05,10,21,310,11,28.5
1987,05,11,03,300,9,29.8
1987,05,11,09,320,7,26.2
1987,05,11,15,300,4,25.3
1987,05,12,09,,,21.3
1987,05,12,15,,,20
1987,05,12,21,,,27.2
1987,05,13,03,,,31.2
1987,05,13,09,300,4,28.7
1987,05,13,15,290,9,26.5
1987,05,13,21,300,11,29.2
1987,05,14,03,110,9,28.9
1987,05,14,09,120,16,23.5
1987,05,14,21,70,9,28.7
1987,05,15,03,100,13,30.7
1987,05,15,09,80,18,20
1987,05,15,15,90,7,8.7
1987,05,15,21,80,9,18.6
1987,05,16,03,90,13,21.3
1987,05,16,09,110,18,17.5
1987,05,16,15,,,36.1
1987,05,16,21,110,11,19.9
1987,05,17,03,80,7,32.5
1987,05,17,09,,,28.3
1987,05,17,15,,,19.5
1987,05,17,21,,,31.2
1987,05,18,03,100,7,32.1
1987,05,18,09,,,29.2
1987,05,18,15,,,22.2
1987,05,18,21,,,31.7
1987,05,19,03,90,4,32.6
1987,05,19,09,90,7,24.4
1987,05,19,15,,,16.8
1987,05,19,21,140,2,20.6
1987,05,20,03,110,7,24
1987,05,20,09,110,2,28
1987,05,21,09,100,4,30.3
1987,05,21,15,,,29.6
1987,05,21,21,330,2,29.4
1987,05,22,03,310,13,31
1987,05,22,09,300,9,28.5
1987,05,22,15,280,11,24.7
1987,05,22,21,300,16,27.2
1987,05,23,03,290,16,28
1987,05,23,09,300,13,25.4
1987,05,23,11,300,13,24.4
1987,05,24,03,310,11,29
1987,05,24,09,290,11,26.5
1987,05,24,15,280,11,23.8
1987,05,24,21,280,9,26.2
1987,05,25,03,,,27.4
1987,05,25,09,,,25.4
1987,05,25,15,110,4,23.8
1987,05,25,21,110,2,24.5
1987,05,26,03,110,7,27.2
1987,05,26,09,,,25.8
1987,05,26,15,,,24.7
1987,05,26,21,,,25.1
1987,05,27,03,,,35
1987,05,27,15,,,30.7
1987,05,27,21,,,35.7
1987,05,28,03,80,9,36.2
1987,05,28,09,70,9,28.5
1987,05,28,15,90,4,21.5
1987,05,28,21,90,7,24
1987,05,29,03,110,7,27.2
1987,05,29,09,90,7,24.7
1987,05,29,15,110,4,26.9
1987,05,29,21,100,7,29.2
1987,05,30,03,110,7,30.7
1987,05,30,09,90,7,28.9
1987,05,30,15,,,28.5
1987,05,30,21,120,4,29
1987,05,31,03,100,11,35.5
1987,05,31,06,70,9,31
1987,05,31,12,90,9,26
1987,05,31,15,90,9,26
1987,05,31,21,90,7,30.3
1987,06,01,03,90,9,32.5
1987,06,01,09,90,7,29.8
1987,06,01,15,100,7,27.4
1987,06,01,21,90,4,29.2
1987,06,02,03,90,9,31
1987,06,02,09,100,9,29.9
1987,06,02,15,100,9,28.3
1987,06,02,21,110,9,31.7
1987,06,03,03,100,4,35.7
1987,06,03,09,,,34.8
1987,06,03,15,,,33.5
1987,06,03,21,170,9,45.2
1987,06,04,09,,,43.4
1987,06,04,15,290,2,37
1987,06,04,21,310,7,47.6
1987,06,05,03,80,7,42.9
1987,06,05,15,,,28.7
1987,06,05,21,90,4,32.5
1987,06,06,03,90,4,41.5
1987,06,06,09,80,7,31
1987,06,06,15,120,7,28.7
1987,06,06,21,90,4,32.1
1987,06,07,03,60,4,32.6
1987,06,07,09,80,4,30.3
1987,06,07,15,90,9,28
1987,06,07,21,110,9,30.7
1987,06,08,09,100,7,32.3
1987,06,08,15,80,9,31
1987,06,08,21,80,9,33.9
1987,06,09,03,70,11,38.6
1987,06,09,09,,,
1987,06,09,15,,,31.2
1987,06,10,09,350,4,35.3
1987,06,10,15,320,7,32.1
1987,06,10,21,,,35.9
1987,06,11,03,90,9,31
1987,06,11,09,90,7,28
1987,06,11,15,80,2,25.3
1987,06,11,21,,,26.9
1987,06,12,03,60,4,29.8
1987,06,12,09,,,28.3
1987,06,12,15,,,27.6
1987,06,12,21,,,
1987,06,13,03,60,9,32.3
1987,06,13,09,90,7,28.7
1987,06,13,15,100,13,25.4
1987,06,13,21,90,7,36.4
1987,06,14,03,70,7,42.4
1987,06,14,15,,,34.6
1987,06,14,21,,,51.5
1987,06,15,03,80,11,51.2
1987,06,15,09,310,20,44.3
1987,06,15,15,130,13,35.3
1987,06,15,21,310,9,
1987,06,16,03,330,4,36.8
1987,06,16,09,90,4,37
1987,06,16,15,,,33.9
1987,06,16,21,80,9,37.9
1987,06,17,03,70,7,33.5
1987,06,17,09,120,4,33
1987,06,17,15,110,7,32.5
1987,06,17,21,90,2,
1987,06,18,03,60,4,35.5
1987,06,18,09,350,7,33.2
1987,06,18,15,290,7,31.4
1987,06,18,21,330,11,34.1
1987,06,19,03,320,7,38
1987,06,19,15,,,31.4
1987,06,19,21,90,4,40.4
1987,06,20,09,90,9,38.8
1987,06,20,21,70,7,50.5
1987,06,21,03,90,9,41.3
1987,06,21,09,80,7,40.7
1987,06,21,15,160,9,44.3
1987,06,21,21,180,11,56
1987,06,22,03,160,13,
1987,06,22,09,110,9,53
1987,06,22,15,70,7,40
1987,06,23,03,70,11,45.4
1987,06,23,09,90,2,38.4
1987,06,23,15,,,39.7
1987,06,23,21,,,49.6
1987,06,24,15,110,9,42.5
1987,06,24,21,150,11,58
1987,06,25,03,100,11,59.8
1987,06,25,09,80,7,51.5
1987,06,25,15,,,37.7
1987,06,25,21,90,2,51.2
1987,06,26,15,60,4,36.1
1987,06,26,21,60,9,47.9
1987,06,27,03,70,9,46.9
1987,06,27,09,80,4,43.3
1987,06,27,15,90,2,34.3
1987,06,27,21,70,4,37.3
1987,06,28,03,80,9,43.4
1987,06,28,09,70,7,37.3
1987,06,28,15,320,4,33
1987,06,28,21,320,4,34.3
1987,06,29,03,60,7,36.6
1987,06,29,09,90,7,33.9
1987,06,29,15,,,32.3
1987,06,29,21,100,9,34.6
1987,06,30,03,90,11,41.8
1987,06,30,15,,,27.8
1987,07,01,03,80,9,38.4
1987,07,01,09,,,40.2
1987,07,01,15,90,4,35.7
1987,07,01,21,80,4,39.7
1987,07,02,03,80,9,50.1
1987,07,02,15,80,2,35.5
1987,07,02,21,80,7,45.8
1987,07,03,09,70,7,45.1
1987,07,03,15,70,2,36.1
1987,07,03,21,80,7,41.6
1987,07,04,03,80,4,49.6
1987,07,04,15,,,37.5
1987,07,04,21,,,46.9
1987,07,05,03,80,11,51.2
1987,07,05,15,,,38
1987,07,05,21,80,4,45.1
1987,07,06,03,80,13,48.8
1987,07,06,09,90,4,45.6
1987,07,06,15,160,7,
1987,07,06,21,100,7,42.9
1987,07,07,03,70,11,44.9
1987,07,07,09,80,9,36.4
1987,07,07,15,,,31.9
1987,07,08,03,310,4,60.4
1987,07,08,09,310,9,41.3
1987,07,08,15,280,9,45.8
1987,07,08,21,140,9,51
1987,07,09,03,260,9,52.6
1987,07,09,15,,,37
1987,07,09,21,50,7,51
1987,07,10,03,60,7,51.2
1987,07,10,09,60,18,47.4
1987,07,10,15,,,48.3
1987,07,10,21,170,9,66.3
1987,07,11,03,300,4,67.4
1987,07,11,09,310,4,50.5
1987,07,11,15,,,40.4
1987,07,11,21,,,45.4
1987,07,12,03,,,55.5
1987,07,12,09,,,44.3
1987,07,12,15,,,42.2
1987,07,13,03,80,9,51.7
1987,07,13,09,80,7,44.2
1987,07,13,15,,,38.4
1987,07,13,21,,,56
1987,07,14,15,,,40.9
1987,07,14,21,320,4,39.8
1987,07,15,03,50,2,44.9
1987,07,15,09,70,2,45.1
1987,07,15,21,310,9,38.9
1987,07,16,15,290,4,31.4
1987,07,16,21,150,2,40
1987,07,17,03,60,9,44.9
1987,07,17,20,80,7,44
1987,07,18,03,90,4,45.8
1987,07,18,15,100,2,35.7
1987,07,19,03,70,9,44
1987,07,19,09,70,4,39.3
1987,07,19,15,80,2,36.4
1987,07,19,21,100,2,41.5
1987,07,20,09,,,
1987,07,20,15,,,35.5
1987,07,20,21,30,2,48.5
1987,07,21,03,80,2,57.1
1987,07,21,09,,,51.2
1987,07,21,15,,,39.3
1987,07,21,21,,,53.9
1987,07,22,03,80,9,55
1987,07,22,09,100,2,51.9
1987,07,22,21,80,4,58.9
1987,07,23,15,,,45.1
1987,07,23,21,280,4,72.8
1987,07,24,03,270,4,65
1987,07,24,15,,,63.2
1987,07,24,21,60,2,69
1987,07,25,03,70,9,69.4
1987,07,25,09,50,2,67.6
1987,07,25,15,300,11,69.5
1987,07,25,21,310,13,66.1
1987,07,26,03,330,4,60.4
1987,07,26,09,70,7,44.9
1987,07,26,15,,,39.5
1987,07,26,21,90,7,48.3
1987,07,27,03,70,7,42.9
1987,07,27,09,70,4,37.1
1987,07,27,15,,,35.3
1987,07,27,21,,,37.9
1987,07,28,03,,,39.5
1987,07,28,09,60,4,35.7
1987,07,28,15,,,35.7
1987,07,28,21,90,9,38.9
1987,07,29,03,100,9,39.7
1987,07,29,09,80,4,38.4
1987,07,29,15,,,36.2
1987,07,30,03,80,11,44.9
1987,07,30,15,90,2,36.2
1987,07,30,21,60,7,48.7
1987,07,31,03,,,51.9
1987,07,31,09,100,4,42.5
1987,07,31,21,,,36.2
1987,08,01,03,90,13,41.5
1987,08,01,09,90,13,36.1
1987,08,01,15,90,9,
1987,08,01,21,100,11,38.4
1987,08,02,03,90,18,44.7
1987,08,02,09,90,9,36.6
1987,08,02,15,,,34.4
1987,08,03,03,80,7,42.7
1987,08,03,15,120,2,36.6
1987,08,03,21,,,41.8
1987,08,04,03,80,4,49
1987,08,04,09,90,7,41.1
1987,08,04,15,,,34.4
1987,08,04,21,,,40.7
1987,08,05,09,,,41.3
1987,08,05,15,80,4,38.2
1987,08,05,21,70,2,41.3
1987,08,06,03,90,7,45.4
1987,08,06,09,70,4,40
1987,08,06,15,,,36.1
1987,08,06,21,,,40.6
1987,08,07,03,60,4,42.5
1987,08,07,09,,,38.4
1987,08,07,15,,,35.2
1987,08,07,21,310,2,38.6
1987,08,08,03,100,4,40
1987,08,08,09,80,4,37.7
1987,08,08,15,,,36.4
1987,08,08,21,,,41.8
1987,08,09,03,80,7,53.2
1987,08,09,09,60,4,43.3
1987,08,09,15,,,41.6
1987,08,09,21,60,2,54.4
1987,08,10,03,90,9,65.4
1987,08,10,09,,,46.7
1987,08,10,21,180,2,61.6
1987,08,11,03,50,9,63.2
1987,08,11,09,,,55.5
1987,08,11,15,,,53.3
1987,08,11,21,,,61.4
1987,08,12,03,310,4,48.5
1987,08,12,15,320,9,35.3
1987,08,12,21,320,7,36.8
1987,08,13,03,90,4,38.6
1987,08,13,15,,,35
1987,08,13,21,70,7,35.7
1987,08,14,03,100,13,42.2
1987,08,14,15,90,7,30.7
1987,08,14,21,90,9,37.5
1987,08,15,09,90,4,36.1
1987,08,15,21,60,4,40.4
1987,08,16,03,70,7,48.3
1987,08,16,15,,,37
1987,08,16,21,60,7,57.3
1987,08,17,03,80,7,60.2
1987,08,17,09,310,11,47.2
1987,08,17,15,290,13,42.4
1987,08,17,21,280,11,41.3
1987,08,18,03,270,22,46
1987,08,18,09,270,4,44.2
1987,08,18,15,,,42.5
1987,08,18,21,,,55.5
1987,08,19,03,,,62.9
1987,08,19,15,,,45.1
1987,08,19,21,190,4,
1987,08,20,09,30,2,58.6
1987,08,20,21,190,2,64.3
1987,08,21,03,280,4,67
1987,08,21,09,,,56
1987,08,21,15,,,52.3
1987,08,21,21,,,56.2
1987,08,22,03,70,4,59.6
1987,08,22,09,,,54.8
1987,08,22,15,,,
1987,08,22,21,90,4,50.1
1987,08,23,03,,,57.7
1987,08,23,09,290,2,51.9
1987,08,23,15,,,49.9
1987,08,23,21,,,56.6
1987,08,24,03,90,4,54.1
1987,08,24,09,,,47.2
1987,08,24,15,270,4,49.2
1987,08,24,21,170,7,57.7
1987,08,25,03,220,7,61.4
1987,08,25,15,,,45.8
1987,08,25,21,300,7,44
1987,08,26,03,110,4,51
1987,08,26,09,,,44.3
1987,08,26,15,270,2,39.5
1987,08,26,21,,,54.2
1987,08,27,03,60,4,56.2
1987,08,27,09,,,54.8
1987,08,27,15,310,7,37.5
1987,08,28,03,,,36.1
1987,08,28,15,,,35.2
1987,08,28,21,50,2,37.9
1987,08,29,03,70,11,37.5
1987,08,29,09,100,4,35
1987,08,29,15,80,4,33.2
1987,08,29,21,90,4,34.6
1987,08,30,03,90,9,40
1987,08,30,09,80,2,35.7
1987,08,30,15,,,32.3
1987,08,30,21,,,40
1987,08,31,03,60,4,53.9
1987,08,31,09,,,47.2
1987,08,31,15,,,37.1
1987,09,01,09,320,4,40
1987,09,01,15,310,4,36.8
1987,09,01,21,,,37.5
1987,09,02,03,80,4,37
1987,09,02,09,70,4,34.1
1987,09,02,15,80,4,32.6
1987,09,02,21,70,4,31
1987,09,03,03,350,7,32.8
1987,09,03,09,300,2,29.8
1987,09,03,15,290,4,28.7
1987,09,03,21,300,7,28.9
1987,09,04,03,310,9,31
1987,09,04,09,290,7,31
1987,09,04,15,280,11,32.8
1987,09,04,21,290,13,31
1987,09,05,09,290,4,30.7
1987,09,05,15,260,4,31.4
1987,09,05,21,290,11,28.3
1987,09,06,03,300,11,28.7
1987,09,06,09,300,16,26.9
1987,09,06,21,280,11,31
1987,09,07,03,310,11,32.5
1987,09,07,09,290,13,31
1987,09,07,15,280,7,28.5
1987,09,07,21,290,13,35.3
1987,09,08,03,280,13,38.6
1987,09,08,09,270,9,37.1
1987,09,08,15,250,4,36.8
1987,09,08,21,300,11,36.1
1987,09,09,03,310,11,26.9
1987,09,09,09,320,4,23.8
1987,09,09,21,,,29.2
1987,09,10,03,180,2,42.5
1987,09,10,09,40,4,42
1987,09,10,15,300,16,37.7
1987,09,10,21,310,11,30.3
1987,09,11,03,290,9,23.3
1987,09,11,09,,,25.3
1987,09,11,15,260,13,23.8
1987,09,11,21,300,11,30.1
1987,09,12,03,300,13,24.9
1987,09,12,09,290,9,24.4
1987,09,12,15,280,9,26.3
1987,09,12,21,280,18,32.5
1987,09,13,03,260,7,
1987,09,13,09,320,7,27.6
1987,09,13,15,240,9,28.3
1987,09,13,21,270,13,33.2
1987,09,14,03,,,26.5
1987,09,14,09,280,11,22.2
1987,09,14,15,290,20,22.6
1987,09,14,21,270,13,24.9
1987,09,15,03,280,11,28.5
1987,09,15,09,240,11,26.2
1987,09,15,15,240,9,24.9
1987,09,15,21,310,7,26.3
1987,09,16,03,290,11,27.4
1987,09,16,09,,,25.1
1987,09,16,15,270,2,24.7
1987,09,16,21,290,2,26.7
1987,09,17,03,260,2,28.7
1987,09,17,15,,,25.1
1987,09,17,21,,,29.9
1987,09,18,03,280,4,35.3
1987,09,18,09,240,4,32.8
1987,09,18,15,220,4,30.8
1987,09,18,21,230,9,35.3
1987,09,19,03,230,2,38.8
1987,09,19,09,140,2,33.5
1987,09,19,15,,,33.2
1987,09,19,21,,,34.3
1987,09,20,03,290,13,32.8
1987,09,20,09,300,13,28.5
1987,09,20,15,300,11,28.3
1987,09,20,21,300,16,23.3
1987,09,21,03,310,11,22
1987,09,21,15,,,16.1
1987,09,22,03,290,4,25.8
1987,09,22,09,,,22.6
1987,09,22,15,,,21.3
1987,09,22,21,100,11,23.6
1987,09,23,03,90,13,26.3
1987,09,23,09,130,9,22.9
1987,09,23,15,120,4,24.4
1987,09,23,21,130,9,24.5
1987,09,24,03,130,4,27.4
1987,09,24,15,280,11,22.6
1987,09,25,03,280,13,19.1
1987,09,25,09,290,13,19.5
1987,09,25,15,300,16,20.6
1987,09,25,21,290,18,24.7
1987,09,26,03,290,18,23.5
1987,09,26,09,300,20,21.5
1987,09,26,15,290,22,19.9
1987,09,27,03,300,18,19.7
1987,09,27,09,290,16,17.9
1987,09,27,15,,,13
1987,09,27,21,,,12.7
1987,09,28,03,80,9,14.3
1987,09,28,09,,,8.2
1987,09,28,15,,,4.2
1987,09,28,21,,,11.4
1987,09,29,03,,,15.5
1987,09,29,09,,,6.9
1987,09,29,15,,,7.8
1987,09,29,21,,,15.9
1987,09,30,03,,,22.6
1987,09,30,09,,,20.2
1987,09,30,15,,,20.2
1987,09,30,21,,,22.6
1987,10,01,03,,,26.2
1987,10,01,09,,,24.9
1987,10,01,15,300,22,23.6
1987,10,02,03,300,13,18.4
1987,10,02,09,280,9,13.7
1987,10,02,15,290,7,14.5
1987,10,02,21,280,4,17.5
1987,10,03,09,,,-0.5
1987,10,03,15,,,-2.6
1987,10,03,21,,,15.2
1987,10,04,03,110,2,18.1
1987,10,04,09,120,11,19.7
1987,10,04,15,90,9,21.1
1987,10,04,21,,,20.4
1987,10,05,03,250,4,28.1
1987,10,05,09,,,26.3
1987,10,05,15,,,33.2
1987,10,05,21,,,37.7
1987,10,06,09,,,36.6
1987,10,06,15,250,2,35.7
1987,10,06,21,,,35.7
1987,10,07,03,,,36.1
1987,10,07,09,,,33.7
1987,10,07,12,220,7,37
1987,10,07,15,,,34.3
1987,10,07,21,290,4,31.6
1987,10,08,03,320,9,29.2
1987,10,08,09,,,28
1987,10,08,15,60,7,26
1987,10,08,21,,,25.8
1987,10,09,03,,,29.2
1987,10,09,09,,,29.2
1987,10,09,15,90,4,28.9
1987,10,09,21,70,4,25.8
1987,10,10,03,80,2,26.3
1987,10,10,09,,,21.5
1987,10,10,15,,,16.3
1987,10,10,17,,,19.1
1987,10,10,21,,,19.1
1987,10,11,03,,,21.5
1987,10,11,09,120,2,23.3
1987,10,11,15,,,17.9
1987,10,11,21,,,21.5
1987,10,12,03,,,24.2
1987,10,12,09,120,9,24.5
1987,10,12,15,130,7,24.4
1987,10,12,21,130,7,24.9
1987,10,13,09,,,18.4
1987,10,13,15,,,22.4
1987,10,13,21,60,4,25.4
1987,10,14,03,290,7,26.5
1987,10,14,09,300,4,27.8
1987,10,14,15,290,9,29
1987,10,14,21,320,13,28.3
1987,10,15,03,300,18,23.8
1987,10,15,09,,,22.2
1987,10,15,15,290,22,19.1
1987,10,15,21,290,27,13.7
1987,10,16,03,300,29,19.7
1987,10,16,09,290,29,22.6
1987,10,16,15,300,27,24.7
1987,10,16,21,290,18,24.5
1987,10,17,03,300,7,21.3
1987,10,17,09,,,13.7
1987,10,17,15,,,9.4
1987,10,17,21,300,4,15.2
1987,10,18,03,300,11,15.2
1987,10,18,09,290,18,14.1
1987,10,18,15,290,11,
1987,10,18,21,120,11,13.7
1987,10,19,03,310,4,11.8
1987,10,19,09,290,7,15
1987,10,19,15,290,9,13.7
1987,10,19,21,,,15.2
1987,10,20,03,310,4,14.3
1987,10,20,09,320,4,13.7
1987,10,20,15,250,4,12.5
1987,10,20,21,260,2,15.2
1987,10,21,03,,,15.2
1987,10,21,06,260,2,15.2
1987,10,21,09,,,15.4
1987,10,21,15,,,13.9
1987,10,21,21,,,18.6
1987,10,22,03,,,24.4
1987,10,22,09,260,4,14.5
1987,10,22,15,220,4,15.5
1987,10,22,21,320,7,17.5
1987,10,23,03,290,9,17.5
1987,10,23,09,320,7,15.9
1987,10,23,15,320,13,7.3
1987,10,23,21,280,20,7.1
1987,10,24,03,290,16,7.1
1987,10,24,09,290,22,7.4
1987,10,24,15,290,20,6.5
1987,10,25,03,280,9,6.9
1987,10,25,09,290,9,8.3
1987,10,25,15,310,11,8.5
1987,10,26,03,310,13,6.4
1987,10,26,09,300,2,4.6
1987,10,26,15,,,3.5
1987,10,26,21,70,4,4.6
1987,10,27,03,130,9,4.4
1987,10,27,09,,,-3.4
1987,10,27,15,,,-3.5
1987,10,27,21,270,2,-0.7
1987,10,28,00,,,3.8
1987,10,28,09,,,1.7
1987,10,28,15,,,-1.6
1987,10,28,21,,,1
1987,10,29,03,,,8.9
1987,10,29,09,,,20.8
1987,10,29,15,,,9.6
1987,10,30,03,,,14.3
1987,10,30,09,310,4,10.9
1987,10,30,21,,,3.7
1987,10,31,03,,,2.2
1987,10,31,09,,,1.7
1987,10,31,15,,,-4.3
1987,10,31,21,60,4,4.9
1987,11,01,03,60,4,15
1987,11,01,09,100,9,17.3
1987,11,01,15,,,15.5
1987,11,01,21,,,19.1
1987,11,02,03,340,7,20
1987,11,02,09,,,18.6
1987,11,02,15,,,15.2
1987,11,02,21,,,11.4
1987,11,03,03,,,4.9
1987,11,03,09,,,1.5
1987,11,03,15,,,-5.2
1987,11,03,21,,,-7
1987,11,04,03,,,-11.3
1987,11,04,09,,,-4.3
1987,11,04,21,,,-3
1987,11,05,03,290,4,1.3
1987,11,05,09,300,13,2.9
1987,11,05,21,300,13,9.1
1987,11,06,03,290,13,10.3
1987,11,06,15,300,13,8.3
1987,11,06,21,290,16,10.3
1987,11,07,03,300,11,10.5
1987,11,07,09,290,9,11.2
1987,11,07,12,290,11,11.4
1987,11,07,15,290,11,11.4
1987,11,07,21,290,22,9.4
1987,11,08,03,290,20,5.8
1987,11,08,09,290,22,8.7
1987,11,08,15,300,9,9.8
1987,11,08,21,290,7,10.1
1987,11,09,03,290,7,12.3
1987,11,09,09,,,15
1987,11,09,15,290,4,12.7
1987,11,10,03,300,4,10.3
1987,11,10,09,300,2,9.1
1987,11,10,15,310,7,6.5
1987,11,10,21,300,11,4.9
1987,11,11,03,300,9,2
1987,11,11,09,290,11,-0.1
1987,11,11,15,280,9,1.5
1987,11,11,21,290,13,3.5
1987,11,12,03,280,18,2.9
1987,11,12,09,300,16,2.6
1987,11,12,15,300,9,-0.1
1987,11,12,21,310,7,-5.3
1987,11,13,03,280,4,-7.3
1987,11,13,09,290,9,-3.5
1987,11,13,15,300,2,-6.2
1987,11,13,21,310,9,-3.9
1987,11,14,09,300,16,-1.6
1987,11,14,15,300,16,1.9
1987,11,14,21,60,4,6.4
1987,11,15,03,320,4,4.9
1987,11,15,09,30,4,7.6
1987,11,15,15,,,5.3
1987,11,15,21,10,2,2.6
1987,11,16,03,280,4,-5.2
1987,11,16,09,310,4,-11.1
1987,11,16,15,290,16,-10.6
1987,11,16,21,300,20,-8.9
1987,11,17,03,300,20,-8.8
1987,11,17,09,290,20,-4.4
1987,11,17,15,300,20,0.8
1987,11,17,21,300,16,0.6
1987,11,18,03,300,9,1.7
1987,11,18,09,290,7,0.1
1987,11,18,15,,,-1
